0
-1.1
-1.0
1.0
-20.5
-6.6
-4.4
-17.6
-21.7
-4.4
1.0
-18.7
-4.4
1.0
1.0
-4.4
-2.2
1.0
-4.4
1.0
-4.4
1.0
-22.0
-24.8
-4.4
1.0
1.0
1.0
-3.3
-18.7
1.0
-18.7
-14.0
-24.2
1.0
1.0
-1.1
1.0
1.0
-25.0
-4.4
-4.4
-15.4
-1.1
-7.7
-4.4
-4.4
-4.3
-24.1
-20.9
-3.3
-4.4
-2.2
-8.8
-9.9
-3.1
-15.4
-6.6
1.0
-3.3
-8.8
-6.6
-3.3
-14.3
1.0
-14.3
-6.6
1.0
1.0
-24.0
-8.8
-7.6
-7.7
-1.1
-8.8
-5.5
-10.9
-14.2
-4.4
-19.7
-22.0
-20.9
-7.7
-7.7
-1.1
1.0
-4.4
-4.4
-4.4
-25.0
1.0
-25.0
-7.7
-18.7
-15.4
1.0
-1.1
-8.8
-4.4
-21.7
-20.9
1.0
-14.2
-14.3
1.0
-25.0
1.0
-5.5
1.0
-5.3
-5.5
-25.0
-18.7
-8.8
1.0
-4.4
-6.6
-4.4
-13.0
-8.8
-25.0
-7.4
-5.5
-5.5
-18.7
-20.9
-7.7
1.0
1.0
-4.4
-8.8
-19.8
-2.2
1.0
-25.0
-2.4
-4.4
-7.7
1.0
-8.6
1.0
-7.7
-2.0
-14.3
-2.2
-15.4
-15.4
-11.0
1.0
-9.9
-5.5
-3.3
-15.4
-6.6
-23.1
-7.7
-17.6
-4.4
-22.6
1.0
1.0
-23.0
-14.3
1.0
-3.3
-24.0
-22.8
-14.3
-1.2
-4.4
-6.6
-25.0
-26.0
-8.8
-2.2
1.0
1.0
-11.8
-25.0
-8.8
1.0
1.0
-1.1
-11.0
-3.1
-4.4
-5.5
1.0
-4.4
-14.3
1.0
1.0
-4.4
1.0
-4.4
1.0
-24.0
1.0
1.0
-3.3
-1.1
