0
2
5
4
0
5
0
5
4
21
11
5
21
20
13
4
19
5
14
5
6
6
13
0
5
15
9
13
10
2
4
3
4
13
6
17
3
7
9
3
19
13
5
13
1
6
11
7
0
5
4
9
3
4
0
1
0
13
26
15
4
0
0
1
4
0
2
15
4
9
25
20
0
0
7
3
6
0
20
0
0
3
3
26
4
5
0
0
13
3
15
26
0
17
0
9
4
0
1
0
5
0
5
2
5
2
13
13
19
4
4
13
0
7
13
7
0
16
0
16
6
1
18
0
0
4
15
4
0
4
3
0
0
6
19
0
7
14
20
0
13
4
0
0
5
20
0
4
17
18
4
1
13
21
9
15
6
22
17
0
5
4
7
11
0
4
2
0
19
3
0
0
0
4
4
3
2
0
7
5
5
0
4
2
4
18
9
0
15
8
0
4
0
1
9
0
4
3
4
14
4
